Run,Event,type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
172952,1034143153,G,18.3330,-1.0394,8.0285,-16.4485,8.0955,-1.4578,1.6995,1,G,5.4653,-0.7916,-5.3303,-0.9052,5.3887,-0.1672,-1.7182,-1,15.9555
163589,41518803,G,6.8562,-6.2103,-2.8806,-0.3619,6.8458,-0.0528,-2.7073,1,G,8.7433,-7.4180,-2.7101,-3.7502,7.8975,-0.4586,-2.7913,-1,3.0744
166895,89153324,G,11.3283,-1.5308,-1.4505,11.1298,2.1089,2.3655,-2.3831,1,G,8.6793,1.5912,0.6093,8.5097,1.7038,2.3114,0.3657,-1,3.7258
163589,32349965,G,4.4726,-0.2638,4.0516,-1.8729,4.0602,-0.4463,1.6358,-1,G,4.8665,-3.6951,-2.1011,-2.3671,4.2507,-0.5315,-2.6246,1,7.0542
160957,129563250,G,8.9362,-4.8250,-1.8134,-7.2990,5.1545,-1.1473,-2.7821,-1,G,5.1816,4.9677,1.3856,-0.4901,5.1573,-0.0949,0.2720,1,11.7660
172952,1144476002,G,27.6152,-4.2756,13.8965,-23.4775,14.5394,-1.2568,1.8693,1,G,34.4285,-8.0150,18.8034,-27.7037,20.4404,-1.1118,1.9737,-1,3.0897
160957,67565268,G,15.7359,-4.5604,-0.0914,-15.0600,4.5613,-1.9098,-3.1216,1,G,20.6053,-8.5372,1.8764,-18.6591,8.7409,-1.5023,2.9252,-1,2.9958
167807,1156841464,G,3.3283,3.1431,-1.0516,-0.2855,3.3143,-0.0860,-0.3229,1,T,3.5021,3.3382,-1.0024,0.3244,3.4854,0.0929,-0.2917,-1,0.6534
165617,98440807,G,5.4555,-0.2189,2.6230,-4.7774,2.6346,-1.3577,1.6539,1,G,7.9135,0.9277,3.2268,-7.1651,3.3575,-1.5020,1.2908,-1,1.1763
166895,94322206,G,7.4603,-4.9121,-3.3859,4.4779,5.9659,0.6936,-2.5381,1,G,6.0999,4.6800,3.2790,2.1314,5.7144,0.3648,0.6112,-1,11.8376
165617,86210822,G,10.8028,-1.4380,8.2037,6.8790,8.3287,0.7528,1.7443,-1,G,9.9426,1.2475,8.4158,5.1441,8.5077,0.5728,1.4236,1,3.0938
167807,1076897450,G,9.7943,9.2939,-2.1406,-2.2271,9.5372,-0.2314,-0.2264,-1,G,12.2696,-11.7608,3.4413,0.6121,12.2539,0.0499,2.8569,1,21.8273
172952,1034060817,G,9.0715,8.0342,2.2038,3.5882,8.3310,0.4184,0.2677,-1,G,6.8845,-6.5980,-1.2904,1.4788,6.7230,0.2182,-2.9485,1,15.0340
163589,10503067,G,43.5314,3.3939,11.6604,41.8030,12.1442,1.9497,1.2876,-1,G,14.9904,0.7486,-7.2624,13.0919,7.3009,1.3471,-1.4681,1,19.3611
163340,60290849,G,36.6732,-5.1868,9.1787,35.1250,10.5428,1.9184,2.0852,1,G,9.4775,2.0909,-9.1460,1.3387,9.3214,0.1422,-1.3460,-1,28.1195
165617,86288755,G,6.5562,-4.2548,4.4250,-2.2997,6.1387,-0.3664,2.3366,-1,G,6.8355,3.2094,-4.2440,-4.2896,5.3209,-0.7375,-0.9233,1,11.6100
163589,40721374,G,6.9626,-1.1977,4.0236,5.5537,4.1981,1.0923,1.8601,1,G,7.8784,5.9350,-3.2602,4.0256,6.7715,0.5641,-0.5023,-1,10.2698
160957,104239071,G,6.9988,-1.5385,3.2091,6.0255,3.5589,1.2973,2.0178,-1,G,7.8865,-1.7682,4.2939,6.3735,4.6437,1.1219,1.9614,1,0.7792
165548,774369624,G,9.3439,0.8571,-4.8436,7.9437,4.9188,1.2569,-1.3957,-1,G,5.7951,0.3287,-4.0481,4.1325,4.0614,0.8937,-1.4898,1,1.6996
160957,190113867,G,14.1040,7.9732,-1.7829,11.4961,8.1701,1.1421,-0.2200,1,G,21.5241,18.9418,3.4276,9.6300,19.2494,0.4815,0.1790,-1,9.7943
166895,119436098,G,13.3011,3.5411,-2.4695,12.5805,4.3172,1.7909,-0.6090,1,G,7.3893,-3.3517,3.0898,5.8147,4.5585,1.0635,2.3968,-1,9.4492
166895,467044878,G,6.3567,1.8559,2.3944,-5.5874,3.0294,-1.3718,0.9114,1,G,8.5106,1.6507,3.6639,-7.5014,4.0185,-1.3824,1.1475,-1,0.8498
172952,572296524,G,19.5829,-2.8474,-7.2886,17.9513,7.8251,1.5679,-1.9432,1,G,8.1782,3.7591,6.0708,3.9857,7.1404,0.5326,1.0164,-1,16.9450
160957,139100364,G,15.6396,-0.7847,3.1090,-15.3070,3.2065,-2.2671,1.8180,1,G,6.4150,-3.9876,-2.5807,-4.3105,4.7498,-0.8144,-2.5672,-1,8.8603
160957,83571511,G,4.8145,-1.0012,4.6988,0.2966,4.8042,0.0617,1.7807,1,T,2.9724,0.2999,-1.0347,2.7683,1.0773,1.6728,-1.2887,-1,6.1095
160957,18520598,G,43.1610,10.4787,0.7868,-41.8621,10.5082,-2.0908,0.0749,-1,T,10.3268,2.6813,1.2475,-9.8937,2.9573,-1.9224,0.4355,1,2.2249
166033,496167280,G,4.6424,-4.4692,-0.3084,1.2130,4.4799,0.2676,-3.0727,1,G,3.6846,-2.8988,-1.8431,-1.3284,3.4351,-0.3777,-2.5753,-1,3.2261
163589,42979455,G,10.2398,3.0886,-7.0008,-6.8038,7.6518,-0.8008,-1.1553,1,G,11.0915,-4.1643,7.5486,6.9776,8.6211,0.7400,2.0749,-1,21.2963
167807,1060423381,G,167.3610,-32.8954,18.3817,163.0640,37.6828,2.1712,2.6320,1,G,42.4123,29.9097,-19.1917,23.1490,35.5375,0.6124,-0.5705,-1,96.5410
160957,184612609,G,10.1936,0.2370,-3.6588,-9.5108,3.6665,-1.6816,-1.5061,-1,G,8.3569,-2.5033,-3.2113,-7.2971,4.0717,-1.3466,-2.2329,1,3.0465
166895,88171693,G,7.0339,4.0665,-2.0945,5.3424,4.5742,0.9953,-0.4756,-1,G,4.4620,-3.6632,2.1780,-1.3174,4.2618,-0.3044,2.6052,1,10.7604
167807,1167707315,G,4.4883,4.2216,-1.2352,0.8866,4.3986,0.2002,-0.2846,1,G,13.2172,8.9231,-6.8173,6.9703,11.2293,0.5865,-0.6524,-1,3.7585
166895,423455646,G,5.3057,3.9442,3.5026,0.5607,5.2749,0.1061,0.7262,-1,G,5.2465,-3.9789,-2.0528,-2.7329,4.4773,-0.5777,-2.6653,1,10.2239
160957,50281373,G,9.1120,-5.5508,0.3883,7.2149,5.5643,1.0764,3.0717,-1,G,5.9332,5.8148,-0.3410,1.1243,5.8248,0.1918,-0.0586,1,12.5197
173692,749704408,G,17.0503,-6.3373,-1.5357,-15.7538,6.5207,-1.6156,-2.9038,-1,G,18.5146,7.8263,3.6274,-16.3820,8.6261,-1.3976,0.4340,1,15.0187
166784,22982039,G,7.7453,-3.9582,1.1899,-6.5494,4.1332,-1.2408,2.8496,1,G,6.4019,5.3530,-3.4355,0.7185,6.3606,0.1127,-0.5706,-1,12.6156
165617,84629995,G,5.6049,1.7169,-5.2291,1.0549,5.5037,0.1905,-1.2536,1,G,5.2944,-0.8119,5.1198,-1.0712,5.1838,-0.2052,1.7281,-1,10.8611
167807,1153924507,G,8.2966,-3.2422,-6.8518,3.3710,7.5802,0.4312,-2.0128,-1,G,6.0735,2.8139,5.0528,-1.8513,5.7835,-0.3149,1.0627,1,14.1694
166895,70398301,G,28.1972,0.9898,-7.6279,-27.1275,7.6919,-1.9730,-1.4418,-1,G,11.0229,-2.7720,9.7710,4.2822,10.1566,0.4100,1.8472,1,31.7575
160957,15242776,G,17.2168,5.8161,2.6568,15.9851,6.3941,1.6472,0.4285,-1,G,8.0796,-7.6763,-2.0876,-1.4086,7.9551,-0.1762,-2.8761,1,20.5828
173692,569787288,G,13.6929,12.9311,-2.5976,-3.6773,13.1894,-0.2753,-0.1982,1,G,10.0938,8.6268,-1.2200,-5.0954,8.7126,-0.5558,-0.1405,-1,3.0865
172952,1033760233,G,27.2399,10.7314,4.8006,-24.5722,11.7562,-1.4832,0.4206,1,G,15.1077,-11.7846,-6.7799,-6.5869,13.5957,-0.4673,-2.6195,-1,28.5903
163340,6904649,G,14.3383,2.5371,9.4815,-10.4518,9.8150,-0.9265,1.3093,1,G,10.9961,2.3850,6.8758,-8.2424,7.2777,-0.9721,1.2369,-1,0.7538
165548,774350002,G,13.5921,-0.4006,-11.2133,7.6705,11.2204,0.6392,-1.6065,1,G,14.2064,-0.9501,-11.1889,8.7014,11.2188,0.7129,-1.6555,-1,1.0163
160957,150711892,G,7.9341,2.1566,3.0055,-7.0182,3.6992,-1.3967,0.9484,-1,G,5.8230,2.5861,-3.5879,-3.7863,4.4227,-0.7759,-0.9463,1,7.0491
160957,178545171,G,19.3229,4.6269,-2.2336,18.6270,5.1379,1.9996,-0.4498,1,G,5.2116,-4.2484,3.0056,-0.2608,5.2040,-0.0501,2.5259,-1,16.2446
166895,96355974,G,11.7750,-1.3539,4.3690,-10.8498,4.5739,-1.5986,1.8713,1,G,11.7177,1.6948,-5.0776,-10.4230,5.3530,-1.4197,-1.2486,-1,9.9376
166784,27885043,G,12.9666,-6.3109,-0.5953,11.3110,6.3389,1.3428,-3.0476,1,G,13.1589,-6.9754,-2.5256,10.8679,7.4185,1.1752,-2.7942,-1,2.0909
167807,1088234726,G,5.1109,3.8740,2.0853,2.5989,4.3996,0.5608,0.4938,1,T,6.9296,1.0072,0.9883,6.7836,1.4110,2.2740,0.7759,-1,4.8653
165617,147600027,G,18.5273,0.5559,-3.9319,18.0964,3.9710,2.2217,-1.4303,-1,G,6.3852,0.6227,5.6203,2.9639,5.6547,0.5027,1.4605,1,13.1476
166033,479745687,G,12.8240,3.7875,8.1148,9.1787,8.9552,0.8989,1.1341,1,G,4.2385,0.7429,-4.1492,0.4312,4.2152,0.1021,-1.3936,-1,12.7488
160957,140562979,G,8.4466,5.0332,-2.9424,-6.1110,5.8301,-0.9150,-0.5290,-1,G,5.6714,-3.6847,2.7187,3.3445,4.5791,0.6774,2.5059,1,13.7767
172952,569051790,G,45.2149,30.1241,-33.2490,-5.6053,44.8660,-0.1246,-0.8347,-1,G,49.2672,-27.8341,29.1529,-28.3306,40.3067,-0.6550,2.3331,1,88.0523
166033,458132586,G,26.7667,-3.6208,-7.0992,25.5526,7.9692,1.8818,-2.0424,-1,G,24.4453,1.8636,7.7252,23.1173,7.9469,1.7893,1.3341,1,15.8250
160957,141409098,G,26.2357,8.5444,22.6401,10.1352,24.1988,0.4075,1.2099,1,G,43.8377,16.5914,35.7206,19.2482,39.3857,0.4711,1.1360,-1,3.0196
160957,116853372,G,5.6704,-0.1266,-2.5600,-5.0570,2.5631,-1.4315,-1.6202,1,G,5.7428,2.7463,-3.0831,-3.9901,4.1289,-0.8574,-0.8431,-1,3.1153
166895,59023038,G,160.0420,-27.4242,26.5897,155.4170,38.1982,2.1112,2.3716,-1,G,61.7004,30.4330,-25.9574,46.9784,39.9994,0.9995,-0.7062,1,90.5344
166895,469123602,G,6.9774,0.9794,-1.5494,-6.7314,1.8331,-2.0120,-1.0071,1,G,5.7855,-2.0038,1.3107,-5.2657,2.3944,-1.5293,2.5623,-1,4.2252
172952,1144029394,G,7.2009,-0.9647,6.8181,-2.1035,6.8860,-0.3009,1.7113,1,G,5.1727,0.7566,-5.0657,0.7156,5.1219,0.1393,-1.4225,-1,12.1683
160957,179632032,G,25.2350,0.0627,-5.1588,-24.7017,5.1592,-2.2700,-1.5586,-1,G,14.9986,2.4149,-7.0972,-12.9901,7.4968,-1.3173,-1.2428,1,6.4585
163589,20078559,G,6.7132,3.9607,0.5579,-5.3905,3.9998,-1.1072,0.1399,-1,G,8.8663,-5.0909,0.2111,7.2552,5.0953,1.1518,3.1002,1,15.4070
166784,75584476,G,12.8540,-10.1333,-7.5657,2.3001,12.6461,0.1809,-2.5003,1,G,15.1850,-12.1038,-9.0558,1.4367,14.9749,0.0949,-2.4994,-1,1.2082
167807,1163240695,G,12.6600,2.1762,-3.8700,-11.8555,4.4399,-1.7087,-1.0585,1,G,9.1216,-2.9369,4.4483,-7.4013,5.3304,-1.1313,2.1543,-1,10.1343
163589,53196684,G,9.6217,2.1574,-1.8529,-9.1912,2.8439,-1.8894,-0.7096,1,G,7.1681,-1.8122,0.5021,6.9163,1.8805,2.0135,2.8713,-1,16.5765
165617,152935046,G,6.3489,-6.2601,0.8996,-0.5461,6.3244,-0.0862,2.9989,-1,G,4.7655,4.0814,-0.4778,2.4110,4.1092,0.5574,-0.1165,1,10.7297
163340,59740131,G,6.9440,-4.1837,-1.3138,-5.3831,4.3852,-1.0335,-2.8373,1,G,10.9628,6.2966,1.0579,8.9110,6.3849,1.1355,0.1665,-1,17.4264
160957,57932806,G,7.5102,-2.2636,-0.2654,-7.1552,2.2791,-1.8616,-3.0249,1,G,11.3297,0.3306,3.3828,-10.8073,3.3989,-1.8738,1.4734,-1,4.3397
166895,68961583,G,10.5231,1.8948,4.7406,9.2011,5.1052,1.3516,1.1906,1,G,5.1173,-2.4752,-3.6013,-2.6608,4.3699,-0.5764,-2.1729,-1,14.1496
166033,450460269,G,12.8427,8.2790,-2.2111,-9.5652,8.5692,-0.9612,-0.2610,-1,G,8.9018,-0.6034,7.2680,5.1032,7.2930,0.6525,1.6536,1,19.1945
166895,93017325,G,9.3685,0.3733,5.1064,-7.8449,5.1201,-1.2125,1.4978,1,G,7.5624,-1.0978,-4.1664,6.2140,4.3086,1.1623,-1.8284,-1,16.8103
166784,126095747,G,7.0680,1.0258,-4.2382,5.5616,4.3605,1.0634,-1.3333,1,G,5.6339,-0.5052,5.3526,1.6804,5.3764,0.3077,1.6649,-1,10.3624
165617,106761443,G,11.9862,-2.1936,3.4406,11.2698,4.0804,1.7404,2.1384,-1,G,19.8398,4.4430,-7.9357,17.6322,6.4024,1.4160,-1.0566,1,12.3413
166895,57739676,G,17.1432,-7.0400,1.0030,15.5984,7.1111,1.5270,3.0001,1,G,13.4123,7.6230,-0.6324,11.0167,7.6492,1.1611,-0.0828,-1,14.9932
160957,174436091,G,16.4888,4.1082,5.7188,14.9093,7.0414,1.4949,0.9479,1,G,6.9079,6.4578,-1.5370,-1.9084,6.6382,-0.2837,-0.2337,-1,15.7878
160957,114368682,G,10.1390,-6.5979,-7.4318,-2.0056,9.9381,-0.2005,-2.2968,1,G,12.1078,-6.6871,-10.0694,-0.6914,12.1880,-0.0567,-2.1569,-1,2.2045
160957,75751698,G,7.6505,-6.6995,-1.2343,-3.4802,6.8123,-0.4909,-2.9594,-1,G,9.6495,7.1887,1.8936,-6.1513,7.4339,-0.7540,0.2576,1,14.3475
160957,61393378,G,9.8003,5.6411,-0.0570,8.0130,5.6414,1.1498,-0.0101,-1,T,4.6054,2.9861,-1.9313,2.9243,3.5562,0.7500,-0.5741,1,3.0847
160957,36291350,G,5.3188,1.3119,-5.0455,-1.0489,5.2133,-0.1999,-1.3164,-1,G,14.9525,-4.1786,9.9756,10.3244,10.8154,0.8489,1.9675,1,17.0987
166895,149079977,G,8.7050,-3.1973,7.4460,3.1783,8.1034,0.3828,1.9764,1,G,16.7767,-9.9412,12.3976,5.3777,15.8911,0.3323,2.2467,-1,3.1191
165617,118477746,G,9.3866,0.0670,-3.9501,-8.5141,3.9507,-1.5109,-1.5538,-1,G,4.4778,-0.3110,4.4393,-0.4848,4.4502,-0.1087,1.6407,1,10.5329
173692,614802618,G,8.9505,7.2009,-2.9697,-4.4076,7.7892,-0.5393,-0.3912,-1,G,8.4683,-6.6365,1.8256,4.9320,6.8830,0.6662,2.8731,1,17.3640
166895,462705336,G,8.6551,3.6837,2.9813,7.2416,4.7390,1.2103,0.6804,-1,G,5.1002,-3.1674,-3.8849,-0.9361,5.0125,-0.1857,-2.2548,1,12.1805
173692,592566503,G,31.6698,7.7607,15.7732,-26.3428,17.5790,-1.1940,1.1136,-1,G,11.0830,7.4486,4.0290,-7.1490,8.4685,-0.7668,0.4958,1,9.0915
163589,21291522,G,12.7264,-1.7954,3.8408,-11.9990,4.2397,-1.7633,2.0081,1,G,26.0657,1.5337,-10.5294,-23.7947,10.6405,-1.5446,-1.4262,-1,13.3729
166033,490024379,G,7.2671,-4.6657,-2.8930,4.7605,5.4898,0.7843,-2.5866,-1,G,5.6412,4.7155,2.8152,-1.2848,5.4919,-0.2319,0.5382,1,12.4312
166895,135043209,G,18.8328,-3.2226,7.9821,-16.7501,8.6080,-1.4192,1.9545,1,G,9.0620,2.5609,-6.9390,-5.2347,7.3964,-0.6590,-1.2172,-1,17.1250
163589,40226035,G,26.0882,-4.0587,-8.8660,24.1972,9.7508,1.6404,-2.0001,-1,G,19.1129,-3.1929,-8.6397,16.7467,9.2108,1.3592,-1.9248,1,2.7749
166895,99276645,G,8.7473,-3.7602,-3.9476,6.8398,5.4518,1.0505,-2.3319,1,G,8.9159,4.6388,5.0686,5.6810,6.8709,0.7535,0.8296,-1,12.3771
173692,517157919,G,31.8807,-0.0881,-5.7741,-31.3532,5.7748,-2.3933,-1.5860,-1,G,15.7255,1.6069,14.2873,-6.3695,14.3774,-0.4297,1.4588,1,27.7231
172952,560333041,G,11.0149,-3.9276,10.2711,0.6292,10.9964,0.0572,1.9360,1,G,13.7134,-4.8831,12.1179,4.1663,13.0647,0.3137,1.9539,-1,3.0980
167807,1079229750,G,19.5582,-4.7930,8.5423,16.9283,9.7951,1.3151,2.0821,-1,G,11.5851,6.3159,-6.6960,-7.0339,9.2047,-0.7044,-0.8146,1,29.4326
166895,83157769,G,58.8151,-24.0616,-41.4646,34.0725,47.9403,0.6614,-2.0966,-1,G,78.4688,62.0180,-6.2760,47.6626,62.3348,0.7048,-0.1009,1,91.9043
166033,519876359,G,46.6761,22.7384,4.1353,40.5526,23.1113,1.3282,0.1799,1,G,23.3322,10.2368,3.0809,20.7387,10.6903,1.4164,0.2923,-1,2.2574
160957,181870178,G,9.0708,-5.2580,2.4420,-6.9755,5.7974,-1.0180,2.7068,1,G,9.0024,-4.1035,5.2136,-6.0837,6.6348,-0.8214,2.2376,-1,3.1384
166895,65212710,G,4.7739,-3.7263,2.1676,2.0481,4.3110,0.4588,2.6147,-1,G,5.3532,4.7175,-2.0804,1.4364,5.1559,0.2751,-0.4153,1,9.4566
173692,563715662,G,56.8067,-4.7192,-52.3054,-21.6532,52.5178,-0.4014,-1.6608,-1,G,41.1457,-0.0232,37.7058,-16.4688,37.7058,-0.4240,1.5714,1,88.9142
163589,15466238,G,10.4873,8.6680,-2.3527,5.4131,8.8966,0.5711,-0.2650,1,G,8.7720,7.5906,-1.4089,4.1635,7.7202,0.5161,-0.1835,-1,0.8460
160957,171401212,G,17.0872,-5.9879,9.7681,12.6764,11.4573,0.9546,2.1207,1,G,13.5469,7.4064,-9.8475,-5.6286,12.3218,-0.4422,-0.9259,-1,29.7785
166784,16430947,G,14.2403,-0.9847,-4.8490,13.3526,4.9479,1.7186,-1.7711,1,G,4.5762,1.7276,3.9727,-1.4707,4.3321,-0.3333,1.1606,-1,14.5450
167807,1071104312,G,11.7565,6.1451,4.2527,-9.0751,7.4731,-1.0251,0.6054,1,G,6.9058,-4.9108,-1.5800,-4.5899,5.1587,-0.8012,-2.8303,-1,12.3647
166784,52840408,G,13.4603,-6.4476,2.1589,11.6162,6.7994,1.3051,2.8185,-1,G,5.9972,4.5116,-1.9755,3.4203,4.9252,0.6481,-0.4127,1,12.1950
166895,158761500,G,6.8000,0.5151,-4.3928,-5.1640,4.3161,-0.9950,-1.4547,-1,G,7.5156,0.4429,5.2518,-5.3568,5.2704,-0.8929,1.4867,1,9.6225
160957,113633079,G,5.3497,-4.9817,-0.6654,1.8299,5.0259,0.3565,-3.0088,-1,G,22.7480,13.9890,5.3750,17.1136,14.9861,0.9783,0.3668,1,18.0917
166895,132917620,G,7.9868,3.7394,-6.6662,-2.3145,7.6433,-0.2984,-1.0596,-1,G,7.9671,-4.2831,4.7434,-4.7560,6.3910,-0.6885,2.3053,1,14.1613
173692,565606261,G,8.1767,2.9038,-0.5678,-7.6219,2.9588,-1.6751,-0.1931,-1,G,12.0148,3.7479,-4.3213,10.5653,5.7201,1.3731,-0.8563,1,18.1903
165548,604123712,G,11.3198,-0.3840,8.7650,-7.1523,8.7734,-0.7445,1.6146,-1,G,19.8499,-0.8391,-17.3203,9.6597,17.3406,0.5317,-1.6192,1,29.8425
163589,16718343,G,8.3456,-8.2234,1.0204,0.9862,7.9359,0.1188,3.0175,-1,G,8.7317,-8.6902,0.7140,0.4489,8.6439,0.0514,3.0598,1,0.7043
166895,91187333,G,14.5845,6.5590,-0.8734,-12.9966,6.6169,-1.4275,-0.1324,-1,G,5.5476,-4.7092,-0.2855,-2.9165,4.7179,-0.5843,-3.0810,1,12.1370
166033,479523424,G,5.9859,1.1442,-3.6597,-4.5954,3.8344,-1.0150,-1.2678,-1,G,8.8116,1.9409,-2.0901,-8.3365,2.8523,-1.7937,-0.8224,1,3.0256
166895,56649349,G,5.1095,3.5280,0.2684,3.6846,3.5382,0.9103,0.0759,1,T,5.8358,-1.3865,0.6838,5.6263,1.5459,2.0033,2.6834,-1,5.2548
166784,8068258,G,5.8227,-4.7009,-3.3612,0.7041,5.7790,0.1215,-2.5209,1,G,6.8002,-5.0914,-4.4724,0.5538,6.7768,0.0816,-2.4208,-1,0.7064
163589,39616766,G,17.4217,11.5003,10.7637,7.4424,15.7516,0.4565,0.7523,1,G,11.3316,7.1058,8.3689,2.8043,10.9786,0.2527,0.8668,-1,3.0846
166033,514811047,G,13.8490,1.4712,4.2586,-13.0952,4.5056,-1.7884,1.2382,1,G,10.1865,-1.3873,-5.1430,-8.6821,5.3269,-1.2647,-1.8343,-1,10.1325
163589,40242445,G,12.8405,10.6247,3.0898,6.5143,11.0649,0.5591,0.2830,1,G,7.4997,6.5677,1.6747,3.2085,6.7779,0.4573,0.2497,-1,0.9540
165548,575931678,G,14.6724,2.5696,-1.7914,14.3338,3.1324,2.2257,-0.6088,-1,G,7.7598,3.2980,-1.6670,6.8226,3.6954,1.3727,-0.4680,1,3.0372
160957,193215483,G,15.0669,-5.8924,13.3267,3.8317,14.5712,0.2600,1.9871,1,G,12.8000,-7.4802,10.0736,2.5294,12.5472,0.2002,2.2095,-1,3.1153
160957,78572540,G,14.6229,-0.7811,8.4650,-11.8976,8.1580,-1.1378,1.6635,1,T,4.9097,2.7500,0.8967,-3.9658,2.8925,-1.1211,0.3152,-1,6.1935
166033,473522340,G,30.5205,7.7652,0.8347,29.5042,7.8099,2.0394,0.1071,-1,G,6.6937,-6.1823,-0.9937,2.3636,6.2617,0.3690,-2.9822,1,19.1525
160957,11729556,G,23.3276,-12.6966,-18.6181,-6.0272,22.5353,-0.2644,-2.1693,1,G,19.3895,15.7612,7.2415,-8.6653,17.3452,-0.4808,0.4307,-1,38.3414
160957,116232934,G,4.8566,4.1261,-2.4752,0.6508,4.8116,0.1348,-0.5403,-1,G,4.2274,3.1593,-2.7889,0.3169,4.2142,0.0751,-0.7232,1,0.8907
173692,751726031,G,46.6234,-2.9967,-26.6102,-38.1660,26.7784,-1.1526,-1.6829,-1,G,44.0305,12.5792,29.0817,30.5728,31.6857,0.8563,1.1625,1,89.7916
160957,171743369,G,5.9368,4.6040,-0.1731,3.7427,4.6072,0.7423,-0.0376,-1,G,5.0451,-4.6886,0.0949,1.8576,4.6895,0.3864,3.1214,1,9.4460
167807,1051995952,G,93.0750,25.6070,-38.1678,-80.9347,45.9620,-1.3313,-0.9799,1,G,44.4555,-23.1876,31.4364,-21.2220,39.0629,-0.5196,2.2063,-1,91.8012
166784,40771736,G,6.4749,-4.4290,-4.0195,2.4781,5.9810,0.4033,-2.4046,1,G,7.3531,6.4075,3.0198,1.9704,7.0834,0.2747,0.4404,-1,12.9039
167807,1070311677,G,15.0355,-3.4638,6.3656,13.1733,7.2470,1.3590,2.0691,-1,G,6.9442,3.1859,-6.1056,-0.8847,6.8868,-0.1281,-1.0899,1,18.2195
165617,139086509,G,11.0027,-1.1444,-4.1126,10.1402,4.2689,1.5999,-1.8422,-1,G,10.1941,3.1296,9.5965,1.4222,10.0939,0.1404,1.2556,1,16.7810
166895,435284577,G,14.7247,5.0349,2.3362,13.6382,5.5505,1.6312,0.4344,-1,G,6.6825,-4.1958,-3.7109,3.6428,5.6014,0.6115,-2.4174,1,12.5319
173692,616917476,G,14.9987,2.7442,-3.3929,-14.3495,4.3637,-1.9059,-0.8907,-1,G,4.1360,-4.0492,-0.6550,0.5199,4.1019,0.1264,-2.9812,1,12.5217
173692,611120563,G,24.3393,-7.7716,4.6569,22.5900,9.0601,1.6448,2.6018,-1,G,26.4808,-12.3648,13.3640,19.2285,18.2067,0.9205,2.3174,1,10.1818
166895,175422395,G,60.5514,10.0650,14.1588,58.0059,17.3717,1.9205,0.9528,1,G,15.1038,-9.4866,-11.5522,2.1598,14.9482,0.1440,-2.2583,-1,45.7893
165617,164749929,G,6.5903,-4.3799,-3.0136,3.8931,5.3165,0.6789,-2.5389,1,G,7.1899,5.7060,2.9156,3.2597,6.4077,0.4890,0.4724,-1,11.7032
163589,23600211,G,16.1028,4.1602,7.7004,-13.5161,8.7523,-1.2191,1.0755,1,G,11.0578,2.7588,-10.6499,1.1102,11.0014,0.1007,-1.3173,-1,22.9613
167807,1126780730,G,5.9987,2.8402,-2.4576,4.6762,3.7558,1.0445,-0.7133,-1,T,4.1279,-0.7777,-0.8541,-3.9616,1.1551,-1.9462,-2.3094,1,9.3176
166784,43888660,G,23.5781,-6.6738,12.4719,-18.8634,14.1453,-1.0987,2.0621,1,G,44.3108,5.3630,-18.0250,40.1220,18.8059,1.5018,-1.2816,-1,64.2217
166895,92545120,G,16.6589,-0.7132,-5.1544,15.8250,5.2035,1.8314,-1.7083,1,G,3.8124,-0.1262,3.6808,-0.9796,3.6829,-0.2629,1.6051,-1,13.9933
160957,26087183,G,7.4475,1.5638,1.1203,-7.1940,1.9237,-2.0295,0.6216,-1,G,13.5925,-2.5280,1.1908,-13.3017,2.7944,-2.2643,2.7014,1,4.0418
167807,1183245860,G,11.0123,6.0612,6.6693,-6.3280,9.0121,-0.6544,0.8331,-1,T,3.0568,0.2662,-0.8093,-2.9338,0.8520,-1.9501,-1.2530,1,6.1470
160957,178156078,G,8.0410,-4.2099,-1.0236,-6.7732,4.3326,-1.2294,-2.9031,-1,G,5.7009,5.3496,1.7267,0.9436,5.6213,0.1671,0.3122,1,12.3720
160957,329821399,G,7.1780,-0.2970,-3.3319,6.3501,3.3451,1.3972,-1.6597,-1,G,3.9967,2.3751,3.2048,-0.2246,3.9890,-0.0563,0.9330,1,9.1115
165617,148863080,G,6.7688,-2.0078,-3.9401,-5.1235,4.4222,-0.9892,-2.0421,-1,G,7.4947,2.9285,4.6785,-5.0691,5.5195,-0.8225,1.0115,1,9.9080
166784,76799965,G,7.4741,-2.8107,-3.1349,-6.1743,4.2104,-1.1760,-2.3017,-1,G,4.5820,2.8355,3.3676,-1.2660,4.4024,-0.2838,0.8710,1,9.4834
166784,64855178,G,7.6377,-3.0997,3.0162,-6.2942,4.3250,-1.1697,2.3698,1,G,7.8846,5.0754,-4.7990,-3.6559,6.9850,-0.5020,-0.7574,-1,11.6127
163589,27116928,G,14.6342,-0.1445,-7.7150,-12.4340,7.7164,-1.2550,-1.5895,-1,G,12.1240,1.7439,-6.8981,-9.8161,7.1151,-1.1261,-1.3232,1,2.1979
166033,488294124,G,7.1111,0.9795,5.3796,-4.5451,5.4680,-0.7569,1.3907,1,G,7.4416,-2.1218,5.4829,-4.5609,5.8791,-0.7136,1.9400,-1,3.0926
160957,67878549,G,17.5185,0.7765,6.6150,16.2027,6.6604,1.6219,1.4539,1,G,7.3068,-0.9708,-6.3814,-3.4224,6.4549,-0.5081,-1.7218,-1,21.2807
